data,label
C:\Users\piotr\Python\rehabnet\dataset\9ff85edb.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\2afbc113.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\89b91773.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\7ad28801.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\4c29c55e.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\5e88ef48.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\72f6be52.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\9c34fabd.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\d3241597.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\b03134fd.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\5aaa2924.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\e9a34179.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\7d3a6221.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\30b7991c.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\f7f441d9.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\21ae5215.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\76c31a92.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\fcbc7149.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\c71ec919.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\85d15eb1.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\56ba5429.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\ab904576.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\126c417e.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\335f9518.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\ebc63901.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\fd25f2e0.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\31322e29.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\e8b35d38.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\6c651792.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\5699dd25.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\4a5b4dcd.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\ceeb20a1.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\0e38a367.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\2f685b30.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\65e68440.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\4e816336.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\a51f18e4.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\fb08d7e7.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\74444615.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\4aee2c8a.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\dee10a61.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\4ac42ecf.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\189a15bb.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\8dab438f.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\e50deec1.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\4e53d48f.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\9b3d4d63.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\c50f2be4.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\c6f2c861.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\31d0a39f.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\9fa8c80b.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\85086864.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\fe8351f9.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\c6d327bc.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\783e5364.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\5a7a4c50.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\097d164f.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\d3a803a4.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\2e99c1d6.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\b15d9a1f.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\ef48faac.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\5e738421.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\07d5a386.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\7257b8aa.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\885c31b0.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\d5783d87.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\10462495.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\6d485d49.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\67327a14.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\84a40e21.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\d2a49d6f.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\bdc81179.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\db3c80f2.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\1ab9940b.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\f5a323a1.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\c4d30727.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\2b775183.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\9c66c233.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\671dc0f2.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\abbe6bc2.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\1bbf305c.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\b96c1a75.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\46ba99cc.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\260fcc62.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\5ec0d5f9.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\f72396c6.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\3958e13a.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\fd01ca44.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\2010ed45.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\b288ec80.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\6d61b9d2.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\45456927.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\985a2a9b.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\6a8dfe22.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\c4b9b95d.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\17f1f00f.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\fa724179.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\b0ed5cfd.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\e445da4c.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\c617b694.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\22a6c906.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\75d1e9ad.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\589fa0e7.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\0d463fc9.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\83b13937.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\4c5047d3.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\5ee1f6e0.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\dded108f.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\145c0feb.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\b1b7e51e.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\d6e9f003.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\03d1cb82.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\b89b5ccc.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\f23709ed.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\c7ee8a92.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\d39450fa.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\8b4fd2f7.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\4bf3f777.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\333d6b17.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\0c960717.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\5e87dbea.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\54f35b80.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\e5f40bc5.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\f94b0916.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\008da346.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\9eb72531.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\2b660bf5.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\5414a5ae.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\97b90e34.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\900f0980.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\7f8a0def.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\be825f50.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\11f8003e.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\0ea5a5f4.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\9e8eb33f.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\d81d39c5.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\832448a8.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\01de9f41.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\beb8d6fe.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\6542e0b9.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\a28933e9.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\2736e7ae.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\a17f9544.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\da3fdae0.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\fe4ac4c7.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\0c823713.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\0edcd55f.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\e4aff383.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\06c95a00.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\17e62e6b.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\dc9b7af6.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\c0cfa1d4.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\0e879c48.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\566350c5.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\d1acc083.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\1815499d.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\366d4008.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\76a9878f.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\dc119160.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\569cdf99.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\a91a83c3.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\56317ab2.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\7de99cc5.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\0a55a606.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\92484d3f.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\f8cc4ba0.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\f669418f.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\613fbdc9.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\a0ce933f.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\37583222.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\e3f83159.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\47034cee.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\6291c823.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\4a600355.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\5fa6601f.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\9ad41bf5.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\f7447513.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\a2867416.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\558eae5c.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\3d603811.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\3a3e096b.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\9b50d3ca.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\abde43d4.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\be9c1b3d.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\11ee08cc.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\4dfee12d.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\1d24fde3.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\ac5eb2a2.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\ed7691b0.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\1ca0ef11.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\57fe3836.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\f0d5dab1.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\87098186.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\d38758f4.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\fe9d458e.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\417b087e.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\97fcb367.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\ef4d7b36.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\c37ddf36.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\84be0735.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\b31465f7.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\d1331652.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\9bec0260.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\d9223748.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\445b6a57.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\df070007.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\2925fde7.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\c52eeef8.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\fda0b4df.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\2203e116.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\d6139f74.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\91433ffb.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\b6226a7b.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\c3d63616.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\4177c6ce.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\e6bac31b.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\25c9665b.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\14e8d7ff.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\fa2f211d.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\cd346584.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\d7f8dcdd.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\69567bf1.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\bd2f3238.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\ba704eab.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\b2728b50.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\3497649b.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\cfc2ec9c.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\9564ab34.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\0c41a9e9.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\401d35d7.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\a83e3e6e.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\6dd2b8d7.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\92429762.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\f35e7d5f.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\69483dd5.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\233c5957.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\01c22eeb.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\cf71692d.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\9f61097b.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\ba8a21c8.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\9583e686.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\0518362c.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\f56156ac.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\9e0ddc69.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\1fc19c4b.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\09c23d0e.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\ccd21627.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\a08ed70c.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\09642f10.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\c6b5cecf.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\c938ae20.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\434483bd.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\d5938928.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\406e2e68.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\d392ab9c.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\58d0c2da.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\e6ed3f07.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\ee4359ff.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\088fa5ac.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\9b7e2b52.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\904d8029.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\e947c15a.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\73bad516.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\c09ecd4e.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\3f3f734e.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\ae721666.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\783c9fd1.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\02ba573e.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\b89c11c3.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\72e0f518.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\3f48431c.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\20b95b22.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\cc973a7f.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\0bc7baf2.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\46125424.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\bbcbe37e.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\db646b6a.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\891af70b.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\4ad3aff3.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\2813ade5.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\0b5fdafc.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\993a00a6.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\1ec54dd4.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\a5628112.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\c2a39e02.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\7e79c520.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\269ea13e.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\a89b9838.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\156ae34e.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\9b2da7da.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\42266771.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\dd8cfe60.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\90e82166.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\efc48c6d.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\7c50a8cc.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\2f64a9e3.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\bd6ca4e3.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\3a83ff1c.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\2f0012cd.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\e15d9d28.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\1cbfbcd8.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\9be9d72e.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\9358b562.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\75e87e29.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\ae8a31b3.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\74dcd133.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\6168f14a.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\4320f546.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\15807289.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\2e2d9d43.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\03491b5b.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\1d9b6910.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\cb9457af.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\437ce68f.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\0a01894a.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\d300aa84.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\76e2c8a0.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\4af94680.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\1542b1e2.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\b78a81c4.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\f7bb8b9e.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\979017fe.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\110d9a3f.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\b6507ab4.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\124c75e8.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\220b3dca.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\3aaadefd.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\3c0d9929.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\55710168.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\3f4dfc2e.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\9ee58b57.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\3a0689a7.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\3503a89c.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\754a51a0.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\60304382.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\14077ee2.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\64c15c86.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\0214b710.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\36f0020d.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\36bde785.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\132223ae.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\f37df879.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\c948a7e5.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\dca8eac8.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\8b81afa4.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\bf6083c8.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\6d284d90.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\132c93e6.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\99605939.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\9bda8220.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\c37b9b32.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\cb8bc914.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\cf669dc2.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\49e0966c.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\cddb93ae.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\b319f63a.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\a18e96e2.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\a72b2e62.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\0e49ee39.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\b04384a4.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\c3042366.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\3dc634a7.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\925407e0.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\e6502fb4.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\96454abf.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\b0efebbc.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\baee13e3.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\97433cf0.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\2e27bf4f.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\fb197fff.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\0faecf49.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\e2b5e276.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\74d86bd6.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\ff5cd8bb.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\2cf00fa9.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\2fbfc9f8.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\26b89394.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\958c737b.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\404f4e60.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\57464ba7.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\c7cbb26a.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\ed02aa0d.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\03fc9403.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\64e443cd.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\56362531.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\9e2a854b.npy,FL
C:\Users\piotr\Python\rehabnet\dataset\644fd3cd.npy,FL
